Data,Hora,kWh fornecido
13/02/2024,18,865.08
13/02/2024,19,864
13/02/2024,20,864.36
13/02/2024,21,864
13/02/2024,22,864
13/02/2024,23,863.64
13/02/2024,24,864.72
14/02/2024,1,864.36
14/02/2024,2,864.36
14/02/2024,3,864
14/02/2024,4,864.72
14/02/2024,5,864
14/02/2024,6,864.72
14/02/2024,7,864.36
14/02/2024,8,864
14/02/2024,9,862.92
14/02/2024,10,863.64
14/02/2024,11,863.28
14/02/2024,12,863.28
14/02/2024,13,863.28
14/02/2024,14,862.56
14/02/2024,15,863.28
14/02/2024,16,862.2
14/02/2024,17,862.92
14/02/2024,18,863.28
14/02/2024,19,863.64
14/02/2024,20,864
14/02/2024,21,864
14/02/2024,22,863.64
14/02/2024,23,864.36
14/02/2024,24,865.08
15/02/2024,1,864.36
15/02/2024,2,864.36
15/02/2024,3,864
15/02/2024,4,864.36
15/02/2024,5,863.64
15/02/2024,6,862.92
15/02/2024,7,864.36
15/02/2024,8,862.92
15/02/2024,9,863.64
15/02/2024,10,863.64
15/02/2024,11,863.28
15/02/2024,12,863.28
15/02/2024,13,862.2
15/02/2024,14,862.2
15/02/2024,15,863.28
15/02/2024,16,862.2
15/02/2024,17,862.56
15/02/2024,18,862.56
15/02/2024,19,863.64
15/02/2024,20,863.28
15/02/2024,21,863.64
15/02/2024,22,864.36
15/02/2024,23,864
15/02/2024,24,864.36
16/02/2024,1,864
16/02/2024,2,864
16/02/2024,3,864.36
16/02/2024,4,864.36
16/02/2024,5,863.64
16/02/2024,6,862.92
16/02/2024,7,465.12
16/02/2024,8,584.64
16/02/2024,9,865.8
16/02/2024,10,864.72
16/02/2024,11,864
16/02/2024,12,865.8
16/02/2024,13,864.72
16/02/2024,14,863.28
16/02/2024,15,863.64
16/02/2024,16,863.64
16/02/2024,17,863.64
16/02/2024,18,864
16/02/2024,19,865.08
16/02/2024,20,864.36
16/02/2024,21,864
16/02/2024,22,863.64
16/02/2024,23,864
16/02/2024,24,864
17/02/2024,1,864.36
17/02/2024,2,864
17/02/2024,3,864.36
17/02/2024,4,864.72
17/02/2024,5,863.64
17/02/2024,6,864
17/02/2024,7,863.64
17/02/2024,8,864.36
17/02/2024,9,863.28
17/02/2024,10,862.2
17/02/2024,11,862.2
17/02/2024,12,862.2
17/02/2024,13,863.64
17/02/2024,14,861.84
17/02/2024,15,861.48
17/02/2024,16,861.84
17/02/2024,17,862.56
17/02/2024,18,863.28
17/02/2024,19,863.28
17/02/2024,20,864
17/02/2024,21,864
17/02/2024,22,863.64
17/02/2024,23,863.64
17/02/2024,24,863.28
18/02/2024,1,863.28
18/02/2024,2,863.28
18/02/2024,3,864.36
18/02/2024,4,863.64
18/02/2024,5,863.64
18/02/2024,6,863.64
18/02/2024,7,862.56
18/02/2024,8,863.28
18/02/2024,9,863.28
18/02/2024,10,863.28
18/02/2024,11,862.92
18/02/2024,12,861.48
18/02/2024,13,862.92
18/02/2024,14,862.56
18/02/2024,15,862.2
18/02/2024,16,862.56
18/02/2024,17,863.64
18/02/2024,18,863.28
18/02/2024,19,864.36
18/02/2024,20,864
18/02/2024,21,863.64
18/02/2024,22,863.64
18/02/2024,23,864.36
18/02/2024,24,864.36
19/02/2024,1,863.64
19/02/2024,2,863.28
19/02/2024,3,862.92
19/02/2024,4,863.28
19/02/2024,5,862.56
19/02/2024,6,861.84
19/02/2024,7,862.92
19/02/2024,8,861.84
19/02/2024,9,861.48
19/02/2024,10,862.56
19/02/2024,11,862.92
19/02/2024,12,862.92
19/02/2024,13,862.2
19/02/2024,14,861.84
19/02/2024,15,861.84
19/02/2024,16,861.84
19/02/2024,17,862.56
19/02/2024,18,862.56
19/02/2024,19,863.28
19/02/2024,20,863.64
19/02/2024,21,864
19/02/2024,22,863.64
19/02/2024,23,863.64
19/02/2024,24,864
20/02/2024,1,862.56
20/02/2024,2,862.92
20/02/2024,3,862.92
20/02/2024,4,862.56
20/02/2024,5,862.56
20/02/2024,6,861.84
20/02/2024,7,862.2
20/02/2024,8,861.84
20/02/2024,9,862.56
20/02/2024,10,862.56
20/02/2024,11,862.56
20/02/2024,12,862.92
20/02/2024,13,862.56
20/02/2024,14,861.48
20/02/2024,15,861.12
20/02/2024,16,860.4
20/02/2024,17,862.2
20/02/2024,18,862.56
20/02/2024,19,864
20/02/2024,20,863.28
20/02/2024,21,863.64
20/02/2024,22,864.72
20/02/2024,23,864.36
20/02/2024,24,864
21/02/2024,1,863.28
21/02/2024,2,863.28
21/02/2024,3,862.92
21/02/2024,4,863.28
21/02/2024,5,862.92
21/02/2024,6,862.92
21/02/2024,7,863.64
21/02/2024,8,862.92
21/02/2024,9,864
21/02/2024,10,864.72
21/02/2024,11,861.48
21/02/2024,12,862.56
21/02/2024,13,862.56
21/02/2024,14,861.48
21/02/2024,15,861.48
21/02/2024,16,861.12
21/02/2024,17,860.76
21/02/2024,18,862.56
21/02/2024,19,864
21/02/2024,20,863.28
21/02/2024,21,864
21/02/2024,22,863.64
21/02/2024,23,864
21/02/2024,24,863.64
22/02/2024,1,863.28
22/02/2024,2,863.28
22/02/2024,3,862.92
22/02/2024,4,862.56
22/02/2024,5,862.92
22/02/2024,6,862.92
22/02/2024,7,863.28
22/02/2024,8,862.92
22/02/2024,9,862.92
22/02/2024,10,862.2
22/02/2024,11,862.2
22/02/2024,12,862.2
22/02/2024,13,862.56
22/02/2024,14,861.84
22/02/2024,15,861.84
22/02/2024,16,861.84
22/02/2024,17,862.2
22/02/2024,18,863.64
22/02/2024,19,863.64
22/02/2024,20,863.64
22/02/2024,21,863.64
22/02/2024,22,863.28
22/02/2024,23,863.64
22/02/2024,24,863.28
23/02/2024,1,862.92
23/02/2024,2,862.2
23/02/2024,3,862.56
23/02/2024,4,862.2
23/02/2024,5,862.92
23/02/2024,6,861.84
23/02/2024,7,861.84
23/02/2024,8,861.12
23/02/2024,9,861.84
23/02/2024,10,861.84
23/02/2024,11,861.48
23/02/2024,12,861.84
23/02/2024,13,862.2
23/02/2024,14,861.12
23/02/2024,15,861.84
23/02/2024,16,862.2
23/02/2024,17,861.84
23/02/2024,18,862.56
23/02/2024,19,863.28
23/02/2024,20,864
23/02/2024,21,863.28
23/02/2024,22,863.64
23/02/2024,23,863.64
23/02/2024,24,863.64
24/02/2024,1,863.28
24/02/2024,2,862.92
24/02/2024,3,863.28
24/02/2024,4,862.56
24/02/2024,5,862.2
24/02/2024,6,862.2
24/02/2024,7,863.28
24/02/2024,8,862.56
24/02/2024,9,862.2
24/02/2024,10,861.12
24/02/2024,11,863.28
24/02/2024,12,862.2
24/02/2024,13,862.92
24/02/2024,14,861.84
24/02/2024,15,861.48
24/02/2024,16,861.12
24/02/2024,17,861.12
24/02/2024,18,862.2
24/02/2024,19,863.28
24/02/2024,20,863.64
24/02/2024,21,864
24/02/2024,22,864
24/02/2024,23,863.64
24/02/2024,24,864
25/02/2024,1,863.28
25/02/2024,2,862.92
25/02/2024,3,862.56
25/02/2024,4,862.2
25/02/2024,5,861.84
25/02/2024,6,861.84
25/02/2024,7,862.2
25/02/2024,8,862.92
25/02/2024,9,864
25/02/2024,10,861.48
25/02/2024,11,862.2
25/02/2024,12,860.76
25/02/2024,13,862.92
25/02/2024,14,861.84
25/02/2024,15,862.2
25/02/2024,16,862.2
25/02/2024,17,861.84
25/02/2024,18,862.56
25/02/2024,19,863.28
25/02/2024,20,863.64
25/02/2024,21,863.28
25/02/2024,22,863.28
25/02/2024,23,863.28
25/02/2024,24,863.28
26/02/2024,1,862.2
26/02/2024,2,862.92
26/02/2024,3,862.92
26/02/2024,4,861.84
26/02/2024,5,862.2
26/02/2024,6,862.92
26/02/2024,7,863.64
26/02/2024,8,861.48
26/02/2024,9,862.2
26/02/2024,10,862.92
26/02/2024,11,862.56
26/02/2024,12,862.56
26/02/2024,13,861.84
26/02/2024,14,862.56
26/02/2024,15,861.84
26/02/2024,16,861.48
26/02/2024,17,862.2
26/02/2024,18,862.56
26/02/2024,19,863.28
26/02/2024,20,863.64
26/02/2024,21,863.64
26/02/2024,22,863.64
26/02/2024,23,864.36
26/02/2024,24,862.92
27/02/2024,1,863.28
27/02/2024,2,863.28
27/02/2024,3,862.2
27/02/2024,4,863.28
27/02/2024,5,863.28
27/02/2024,6,861.84
27/02/2024,7,863.28
27/02/2024,8,860.76
27/02/2024,9,862.56
27/02/2024,10,862.92
27/02/2024,11,862.2
27/02/2024,12,861.84
27/02/2024,13,861.48
27/02/2024,14,860.76
27/02/2024,15,861.84
27/02/2024,16,861.48
27/02/2024,17,861.84
27/02/2024,18,862.56
27/02/2024,19,863.28
27/02/2024,20,863.64
27/02/2024,21,863.64
27/02/2024,22,862.92
27/02/2024,23,862.92
27/02/2024,24,864
28/02/2024,1,862.56
28/02/2024,2,862.92
28/02/2024,3,862.92
28/02/2024,4,862.56
28/02/2024,5,862.56
28/02/2024,6,862.56
28/02/2024,7,863.28
28/02/2024,8,862.2
28/02/2024,9,862.56
28/02/2024,10,862.56
28/02/2024,11,861.48
28/02/2024,12,862.56
28/02/2024,13,862.2
28/02/2024,14,862.56
28/02/2024,15,862.2
28/02/2024,16,862.56
28/02/2024,17,862.56
28/02/2024,18,862.2
28/02/2024,19,864
28/02/2024,20,864.36
28/02/2024,21,865.44
28/02/2024,22,865.44
28/02/2024,23,864
28/02/2024,24,864
29/02/2024,1,863.64
29/02/2024,2,864.36
29/02/2024,3,864.36
29/02/2024,4,864
29/02/2024,5,863.64
29/02/2024,6,863.28
29/02/2024,7,864.72
29/02/2024,8,863.28
29/02/2024,9,863.28
29/02/2024,10,862.92
29/02/2024,11,862.92
29/02/2024,12,862.56
29/02/2024,13,862.92
29/02/2024,14,862.92
29/02/2024,15,861.84
29/02/2024,16,862.2
29/02/2024,17,862.56
29/02/2024,18,863.28
29/02/2024,19,864
29/02/2024,20,864
29/02/2024,21,863.64
29/02/2024,22,864.36
29/02/2024,23,864
29/02/2024,24,864
01/03/2024,1,864
01/03/2024,2,864
01/03/2024,3,864
01/03/2024,4,864
01/03/2024,5,864
01/03/2024,6,862.56
01/03/2024,7,864.36
01/03/2024,8,862.92
01/03/2024,9,862.92
01/03/2024,10,862.92
01/03/2024,11,862.92
01/03/2024,12,862.2
01/03/2024,13,862.92
01/03/2024,14,861.48
01/03/2024,15,862.56
01/03/2024,16,862.92
01/03/2024,17,863.28
01/03/2024,18,863.28
01/03/2024,19,864.72
01/03/2024,20,865.08
01/03/2024,21,865.08
01/03/2024,22,864.36
01/03/2024,23,864.36
01/03/2024,24,864.72
02/03/2024,1,865.08
02/03/2024,2,864.72
02/03/2024,3,864
02/03/2024,4,864
02/03/2024,5,864
02/03/2024,6,863.64
02/03/2024,7,864
02/03/2024,8,864
02/03/2024,9,864
02/03/2024,10,863.28
02/03/2024,11,863.64
02/03/2024,12,862.56
02/03/2024,13,862.56
02/03/2024,14,862.2
02/03/2024,15,861.84
02/03/2024,16,863.28
02/03/2024,17,862.56
02/03/2024,18,863.64
02/03/2024,19,865.08
02/03/2024,20,864.72
02/03/2024,21,864.72
02/03/2024,22,864.72
02/03/2024,23,864.72
02/03/2024,24,864.72
03/03/2024,1,864
03/03/2024,2,864.72
03/03/2024,3,865.08
03/03/2024,4,864.36
03/03/2024,5,864.36
03/03/2024,6,864
03/03/2024,7,864.72
03/03/2024,8,865.44
03/03/2024,9,865.08
03/03/2024,10,864.72
03/03/2024,11,863.28
03/03/2024,12,862.92
03/03/2024,13,863.28
03/03/2024,14,864
03/03/2024,15,862.92
03/03/2024,16,864
03/03/2024,17,863.28
03/03/2024,18,864.36
03/03/2024,19,864.36
03/03/2024,20,865.8
03/03/2024,21,865.44
03/03/2024,22,864.36
03/03/2024,23,865.44
03/03/2024,24,865.8
04/03/2024,1,864.36
04/03/2024,2,866.16
04/03/2024,3,865.08
04/03/2024,4,864.72
04/03/2024,5,865.08
04/03/2024,6,864.72
04/03/2024,7,864.72
04/03/2024,8,862.92
04/03/2024,9,862.92
04/03/2024,10,864.36
04/03/2024,11,863.64
04/03/2024,12,863.64
04/03/2024,13,863.64
04/03/2024,14,863.28
04/03/2024,15,863.64
04/03/2024,16,864
04/03/2024,17,864.36
04/03/2024,18,865.08
04/03/2024,19,865.08
04/03/2024,20,865.44
04/03/2024,21,865.8
04/03/2024,22,865.44
04/03/2024,23,865.44
04/03/2024,24,865.08
05/03/2024,1,865.44
05/03/2024,2,864.72
05/03/2024,3,864.72
05/03/2024,4,865.08
05/03/2024,5,864.36
05/03/2024,6,864.36
05/03/2024,7,864.72
05/03/2024,8,864.36
05/03/2024,9,864.72
05/03/2024,10,864
05/03/2024,11,863.28
05/03/2024,12,864
05/03/2024,13,865.08
05/03/2024,14,863.28
05/03/2024,15,864.36
05/03/2024,16,862.92
05/03/2024,17,864
05/03/2024,18,864.36
05/03/2024,19,865.08
05/03/2024,20,866.16
05/03/2024,21,865.44
05/03/2024,22,865.44
05/03/2024,23,865.8
05/03/2024,24,865.44
06/03/2024,1,865.08
06/03/2024,2,865.08
06/03/2024,3,865.44
06/03/2024,4,864.72
06/03/2024,5,865.08
06/03/2024,6,864.72
06/03/2024,7,865.08
06/03/2024,8,864.36
06/03/2024,9,864.72
06/03/2024,10,864.72
06/03/2024,11,864.36
06/03/2024,12,863.64
06/03/2024,13,864.36
06/03/2024,14,862.92
06/03/2024,15,863.28
06/03/2024,16,863.28
06/03/2024,17,864
06/03/2024,18,864
06/03/2024,19,864.72
06/03/2024,20,865.8
06/03/2024,21,865.08
06/03/2024,22,864.72
06/03/2024,23,865.08
06/03/2024,24,865.8
07/03/2024,1,865.08
07/03/2024,2,864.72
07/03/2024,3,864.36
07/03/2024,4,864.72
07/03/2024,5,863.64
07/03/2024,6,863.28
07/03/2024,7,865.08
07/03/2024,8,863.28
07/03/2024,9,864.72
07/03/2024,10,864
07/03/2024,11,863.64
07/03/2024,12,863.64
07/03/2024,13,864
07/03/2024,14,863.28
07/03/2024,15,864
07/03/2024,16,863.64
07/03/2024,17,864
07/03/2024,18,865.08
07/03/2024,19,866.16
07/03/2024,20,867.6
07/03/2024,21,866.52
07/03/2024,22,865.08
07/03/2024,23,865.8
07/03/2024,24,865.44
08/03/2024,1,864.72
08/03/2024,2,864.36
08/03/2024,3,863.64
08/03/2024,4,864
08/03/2024,5,863.28
08/03/2024,6,862.56
08/03/2024,7,864
08/03/2024,8,862.2
08/03/2024,9,862.56
08/03/2024,10,863.28
08/03/2024,11,862.56
08/03/2024,12,862.92
08/03/2024,13,862.56
08/03/2024,14,862.56
08/03/2024,15,862.56
08/03/2024,16,862.92
08/03/2024,17,863.64
08/03/2024,18,863.28
08/03/2024,19,864.36
08/03/2024,20,864.72
08/03/2024,21,864.72
08/03/2024,22,864.72
08/03/2024,23,864.36
08/03/2024,24,863.64
09/03/2024,1,864.36
09/03/2024,2,863.64
09/03/2024,3,863.28
09/03/2024,4,863.28
09/03/2024,5,864.36
09/03/2024,6,864
09/03/2024,7,864
09/03/2024,8,864.36
09/03/2024,9,863.64
09/03/2024,10,863.28
09/03/2024,11,863.64
09/03/2024,12,862.56
09/03/2024,13,862.56
09/03/2024,14,862.56
09/03/2024,15,861.84
09/03/2024,16,862.56
09/03/2024,17,862.2
09/03/2024,18,862.92
09/03/2024,19,865.08
09/03/2024,20,866.16
09/03/2024,21,864.36
09/03/2024,22,864
09/03/2024,23,864.72
09/03/2024,24,865.08
10/03/2024,1,864.36
10/03/2024,2,864.36
10/03/2024,3,863.64
10/03/2024,4,864.72
10/03/2024,5,864.72
10/03/2024,6,863.28
10/03/2024,7,865.44
10/03/2024,8,864.36
10/03/2024,9,863.64
10/03/2024,10,863.64
10/03/2024,11,863.28
10/03/2024,12,862.92
10/03/2024,13,862.92
10/03/2024,14,861.48
10/03/2024,15,862.56
10/03/2024,16,861.84
10/03/2024,17,861.84
10/03/2024,18,862.2
10/03/2024,19,862.92
10/03/2024,20,863.64
10/03/2024,21,862.92
10/03/2024,22,863.28
10/03/2024,23,863.28
10/03/2024,24,863.28
11/03/2024,1,862.92
11/03/2024,2,863.28
11/03/2024,3,863.28
11/03/2024,4,862.2
11/03/2024,5,861.84
11/03/2024,6,862.56
11/03/2024,7,863.28
11/03/2024,8,863.28
11/03/2024,9,862.2
11/03/2024,10,861.84
11/03/2024,11,861.48
11/03/2024,12,861.48
11/03/2024,13,862.2
11/03/2024,14,861.84
11/03/2024,15,862.2
11/03/2024,16,861.48
11/03/2024,17,862.2
11/03/2024,18,862.56
11/03/2024,19,864.72
11/03/2024,20,864.36
11/03/2024,21,864.36
11/03/2024,22,864
11/03/2024,23,864.36
11/03/2024,24,865.44
12/03/2024,1,863.28
12/03/2024,2,864
12/03/2024,3,863.64
12/03/2024,4,863.28
12/03/2024,5,863.28
12/03/2024,6,863.28
12/03/2024,7,862.92
12/03/2024,8,861.84
12/03/2024,9,862.56
12/03/2024,10,862.2
12/03/2024,11,861.12
12/03/2024,12,861.84
12/03/2024,13,861.84
12/03/2024,14,860.4
12/03/2024,15,860.76
12/03/2024,16,854.64
12/03/2024,17,133.56
12/03/2024,18,6.84
12/03/2024,19,7.2
12/03/2024,20,7.2
12/03/2024,21,6.84
12/03/2024,22,6.48
12/03/2024,23,6.12
12/03/2024,24,6.48
13/03/2024,1,6.84
13/03/2024,2,6.48
13/03/2024,3,6.84
13/03/2024,4,6.84
13/03/2024,5,6.84
13/03/2024,6,6.84
13/03/2024,7,6.48
13/03/2024,8,6.48
13/03/2024,9,6.12
13/03/2024,10,6.12
13/03/2024,11,6.48
13/03/2024,12,6.48
13/03/2024,13,6.48
13/03/2024,14,5.76
13/03/2024,15,6.12
13/03/2024,16,6.12
13/03/2024,17,6.12
13/03/2024,18,6.84
13/03/2024,19,27
13/03/2024,20,255.6
13/03/2024,21,612.72
13/03/2024,22,613.44
13/03/2024,23,736.92
13/03/2024,24,874.8
14/03/2024,1,873.72
14/03/2024,2,874.08
14/03/2024,3,873
14/03/2024,4,873.72
14/03/2024,5,873.36
14/03/2024,6,873.72
14/03/2024,7,874.08
14/03/2024,8,872.64
14/03/2024,9,872.64
14/03/2024,10,871.56
14/03/2024,11,872.28
14/03/2024,12,872.28
14/03/2024,13,872.28
14/03/2024,14,871.92
14/03/2024,15,871.92
14/03/2024,16,872.64
14/03/2024,17,870.84
14/03/2024,18,872.64
14/03/2024,19,873.36
14/03/2024,20,872.64
14/03/2024,21,872.64
14/03/2024,22,872.64
14/03/2024,23,872.28
14/03/2024,24,873.36
15/03/2024,1,872.28
15/03/2024,2,871.92
15/03/2024,3,872.28
15/03/2024,4,872.64
15/03/2024,5,872.64
15/03/2024,6,872.28
15/03/2024,7,873
15/03/2024,8,871.92
15/03/2024,9,871.92
15/03/2024,10,871.56
15/03/2024,11,871.56
15/03/2024,12,873
15/03/2024,13,871.92
15/03/2024,14,871.56
15/03/2024,15,871.92
15/03/2024,16,871.56
15/03/2024,17,871.56
15/03/2024,18,872.64
15/03/2024,19,873
15/03/2024,20,872.64
15/03/2024,21,872.64
15/03/2024,22,872.64
15/03/2024,23,872.28
15/03/2024,24,873
16/03/2024,1,872.64
16/03/2024,2,873
16/03/2024,3,872.28
16/03/2024,4,871.92
16/03/2024,5,872.64
16/03/2024,6,872.28
16/03/2024,7,872.64
16/03/2024,8,873.36
16/03/2024,9,871.56
16/03/2024,10,870.84
16/03/2024,11,870.48
16/03/2024,12,870.12
16/03/2024,13,870.12
16/03/2024,14,869.04
16/03/2024,15,870.48
16/03/2024,16,869.76
16/03/2024,17,870.12
16/03/2024,18,870.84
16/03/2024,19,872.28
16/03/2024,20,872.28
16/03/2024,21,871.2
16/03/2024,22,871.56
16/03/2024,23,870.84
16/03/2024,24,871.56
17/03/2024,1,871.56
17/03/2024,2,871.56
17/03/2024,3,870.48
17/03/2024,4,871.2
17/03/2024,5,871.2
17/03/2024,6,872.64
17/03/2024,7,871.92
17/03/2024,8,871.2
17/03/2024,9,870.48
17/03/2024,10,870.48
17/03/2024,11,869.04
17/03/2024,12,869.04
17/03/2024,13,869.76
17/03/2024,14,869.4
17/03/2024,15,868.68
17/03/2024,16,869.76
17/03/2024,17,869.76
17/03/2024,18,871.2
17/03/2024,19,871.56
17/03/2024,20,871.2
17/03/2024,21,870.84
17/03/2024,22,870.48
17/03/2024,23,870.48
17/03/2024,24,871.2
18/03/2024,1,870.84
18/03/2024,2,870.84
18/03/2024,3,870.84
18/03/2024,4,870.48
18/03/2024,5,870.84
18/03/2024,6,870.48
18/03/2024,7,871.2
18/03/2024,8,871.2
18/03/2024,9,870.84
18/03/2024,10,870.12
18/03/2024,11,869.4
18/03/2024,12,870.12
18/03/2024,13,870.12
18/03/2024,14,869.76
18/03/2024,15,870.12
18/03/2024,16,870.12
18/03/2024,17,869.04
18/03/2024,18,870.12
18/03/2024,19,871.2
18/03/2024,20,871.92
18/03/2024,21,870.48
18/03/2024,22,870.84
18/03/2024,23,871.2
18/03/2024,24,870.84
19/03/2024,1,870.84
19/03/2024,2,870.84
19/03/2024,3,870.48
19/03/2024,4,870.12
19/03/2024,5,870.48
19/03/2024,6,870.12
19/03/2024,7,870.84
19/03/2024,8,870.12
19/03/2024,9,869.76
19/03/2024,10,869.76
19/03/2024,11,868.68
19/03/2024,12,869.76
19/03/2024,13,870.12
19/03/2024,14,869.04
19/03/2024,15,870.12
19/03/2024,16,869.76
19/03/2024,17,869.76
19/03/2024,18,871.2
19/03/2024,19,871.56
19/03/2024,20,871.56
19/03/2024,21,871.2
19/03/2024,22,871.2
19/03/2024,23,870.48
19/03/2024,24,870.84
20/03/2024,1,870.84
20/03/2024,2,870.48
20/03/2024,3,870.12
20/03/2024,4,870.48
20/03/2024,5,870.84
20/03/2024,6,869.76
20/03/2024,7,870.84
20/03/2024,8,869.04
20/03/2024,9,869.04
20/03/2024,10,868.68
20/03/2024,11,869.4
20/03/2024,12,869.4
20/03/2024,13,869.4
20/03/2024,14,868.68
20/03/2024,15,869.4
20/03/2024,16,869.04
20/03/2024,17,869.04
20/03/2024,18,869.76
20/03/2024,19,870.84
20/03/2024,20,870.84
20/03/2024,21,871.2
20/03/2024,22,871.2
20/03/2024,23,870.84
20/03/2024,24,870.48
21/03/2024,1,870.12
21/03/2024,2,871.2
21/03/2024,3,870.48
21/03/2024,4,870.48
21/03/2024,5,869.76
21/03/2024,6,870.84
21/03/2024,7,871.2
21/03/2024,8,869.04
21/03/2024,9,869.76
21/03/2024,10,869.4
21/03/2024,11,869.04
21/03/2024,12,869.76
21/03/2024,13,869.4
21/03/2024,14,869.04
21/03/2024,15,869.04
21/03/2024,16,869.04
21/03/2024,17,869.04
21/03/2024,18,871.2
21/03/2024,19,870.12
21/03/2024,20,870.84
21/03/2024,21,870.12
21/03/2024,22,870.12
21/03/2024,23,870.48
21/03/2024,24,870.12
22/03/2024,1,870.84
22/03/2024,2,869.76
22/03/2024,3,870.12
22/03/2024,4,869.76
22/03/2024,5,870.12
22/03/2024,6,869.4
22/03/2024,7,869.76
22/03/2024,8,869.4
22/03/2024,9,869.76
22/03/2024,10,868.68
22/03/2024,11,869.04
22/03/2024,12,869.4
22/03/2024,13,869.4
22/03/2024,14,869.4
22/03/2024,15,869.04
22/03/2024,16,869.4
22/03/2024,17,668.88
22/03/2024,18,871.92
22/03/2024,19,871.92
22/03/2024,20,871.56
22/03/2024,21,870.84
22/03/2024,22,870.84
22/03/2024,23,870.48
22/03/2024,24,870.48
23/03/2024,1,870.12
23/03/2024,2,869.76
23/03/2024,3,869.76
23/03/2024,4,870.12
23/03/2024,5,868.68
23/03/2024,6,869.76
23/03/2024,7,869.76
23/03/2024,8,868.32
23/03/2024,9,868.68
23/03/2024,10,867.96
23/03/2024,11,867.96
23/03/2024,12,867.6
23/03/2024,13,868.32
23/03/2024,14,867.96
23/03/2024,15,867.96
23/03/2024,16,868.32
23/03/2024,17,867.6
23/03/2024,18,869.04
23/03/2024,19,870.12
23/03/2024,20,869.4
23/03/2024,21,639.36
23/03/2024,22,503.64
23/03/2024,23,864.36
23/03/2024,24,865.08
24/03/2024,1,864.36
24/03/2024,2,864.72
24/03/2024,3,863.28
24/03/2024,4,862.92
24/03/2024,5,862.2
24/03/2024,6,862.2
24/03/2024,7,864.72
24/03/2024,8,866.52
24/03/2024,9,866.16
24/03/2024,10,866.16
24/03/2024,11,866.16
24/03/2024,12,866.16
24/03/2024,13,866.88
24/03/2024,14,865.8
24/03/2024,15,866.16
24/03/2024,16,865.44
24/03/2024,17,864.72
24/03/2024,18,865.8
24/03/2024,19,866.88
24/03/2024,20,867.24
24/03/2024,21,865.8
24/03/2024,22,866.16
24/03/2024,23,866.16
24/03/2024,24,866.16
25/03/2024,1,865.44
25/03/2024,2,866.52
25/03/2024,3,866.16
25/03/2024,4,865.44
25/03/2024,5,864.72
25/03/2024,6,864.72
25/03/2024,7,865.44
25/03/2024,8,865.44
25/03/2024,9,866.16
25/03/2024,10,867.24
25/03/2024,11,865.08
25/03/2024,12,865.08
25/03/2024,13,865.08
25/03/2024,14,865.08
25/03/2024,15,864
25/03/2024,16,864.36
25/03/2024,17,864
25/03/2024,18,865.08
25/03/2024,19,865.08
25/03/2024,20,866.16
25/03/2024,21,865.44
25/03/2024,22,865.44
25/03/2024,23,865.44
25/03/2024,24,865.8
26/03/2024,1,865.08
26/03/2024,2,865.08
26/03/2024,3,865.08
26/03/2024,4,865.08
26/03/2024,5,864.72
26/03/2024,6,864.36
26/03/2024,7,864
26/03/2024,8,864.36
26/03/2024,9,864.72
26/03/2024,10,865.08
26/03/2024,11,864.72
26/03/2024,12,864.72
26/03/2024,13,864.36
26/03/2024,14,862.56
26/03/2024,15,863.28
26/03/2024,16,863.64
26/03/2024,17,863.28
26/03/2024,18,864
26/03/2024,19,865.8
26/03/2024,20,865.44
26/03/2024,21,865.08
26/03/2024,22,865.08
26/03/2024,23,865.08
26/03/2024,24,864.72
27/03/2024,1,864
27/03/2024,2,864.36
27/03/2024,3,863.64
27/03/2024,4,865.08
27/03/2024,5,864.36
27/03/2024,6,862.92
27/03/2024,7,864.36
27/03/2024,8,864.36
27/03/2024,9,864.72
27/03/2024,10,864
27/03/2024,11,863.64
27/03/2024,12,863.28
27/03/2024,13,864.36
27/03/2024,14,862.92
27/03/2024,15,864.72
27/03/2024,16,864
27/03/2024,17,864.36
27/03/2024,18,865.8
27/03/2024,19,866.52
27/03/2024,20,866.88
27/03/2024,21,865.44
27/03/2024,22,865.44
27/03/2024,23,865.44
27/03/2024,24,865.8
28/03/2024,1,865.08
28/03/2024,2,865.8
28/03/2024,3,865.8
28/03/2024,4,865.8
28/03/2024,5,865.44
28/03/2024,6,865.08
28/03/2024,7,866.16
28/03/2024,8,864.72
28/03/2024,9,866.16
28/03/2024,10,866.16
28/03/2024,11,866.52
28/03/2024,12,866.16
28/03/2024,13,866.16
28/03/2024,14,863.64
28/03/2024,15,864.72
28/03/2024,16,864.72
28/03/2024,17,864.36
28/03/2024,18,864.72
28/03/2024,19,865.8
28/03/2024,20,865.44
28/03/2024,21,864.72
28/03/2024,22,865.08
28/03/2024,23,865.44
28/03/2024,24,864.72
29/03/2024,1,865.08
29/03/2024,2,865.44
29/03/2024,3,865.44
29/03/2024,4,457.2
29/03/2024,5,872.28
29/03/2024,6,870.84
29/03/2024,7,871.92
29/03/2024,8,871.56
29/03/2024,9,871.56
29/03/2024,10,871.56
29/03/2024,11,869.04
29/03/2024,12,867.6
29/03/2024,13,366.48
29/03/2024,14,848.52
29/03/2024,15,868.68
29/03/2024,16,452.52
29/03/2024,17,850.68
29/03/2024,18,308.52
29/03/2024,19,613.8
29/03/2024,20,871.92
29/03/2024,21,571.68
29/03/2024,22,828.36
29/03/2024,23,871.2
29/03/2024,24,871.56
30/03/2024,1,871.92
30/03/2024,2,871.56
